,,,1546,",",0,","
,,,1548,",",0,","
,,,1549,",",0,","
,,,1609,",",0,","
,,,1604,",",0,","
,,,1661,",",0,","
,,,1653,",",0,","
,,,1668,",",0,","
,,,1663,",",0,","
,,,1661,",",0,","
,,,1658,",",0,","
,,,1669,",",0,","
,,,1664,",",0,","
,,,1708,",",0,","
,,,1709,",",0,","
,,,1706,",",0,","
,,,1702,",",0,","
,,,1680,",",0,","
,,,1684,",",0,","
,,,1665,",",0,","
,,,1665,",",0,","
,,,1669,",",0,","
,,,1666,",",0,","
,,,1666,",",0,","
,,,1666,",",0,","
,,,1685,",",0,","
,,,1689,",",0,","
,,,1661,",",0,","
,,,1676,",",0,","
,,,1667,",",0,","
,,,1663,",",0,","
,,,1667,",",0,","
,,,1673,",",0,","
,,,1675,",",0,","
,,,1676,",",0,","
,,,1669,",",0,","
,,,1665,",",0,","
,,,1684,",",0,","
,,,1684,",",0,","
,,,1672,",",0,","
,,,1677,",",0,","
,,,1702,",",0,","
,,,1704,",",0,","
,,,1734,",",0,","
,,,1731,",",0,","
,,,1737,",",0,","
,,,1736,",",0,","
,,,1657,",",0,","
,,,1655,",",0,","
,,,1658,",",0,","
,,,1660,",",0,","
,,,1665,",",0,","
,,,1664,",",0,","
,,,1685,",",0,","
,,,1686,",",0,","
,,,1798,",",0,","
,,,1798,",",0,","
,,,1985,",",0,","
,,,1997,",",0,","
,,,1538,",",0,","
,,,1541,",",0,","
,,,1441,",",0,","
,,,1445,",",0,","
,,,1668,",",0,","
,,,1653,",",0,","
,,,1742,",",0,","
,,,1741,",",0,","
,,,1736,",",0,","
,,,1735,",",0,","
,,,1701,",",0,","
,,,1700,",",0,","
,,,1713,",",0,","
,,,1711,",",0,","
,,,1760,",",0,","
,,,1757,",",0,","
,,,1752,",",0,","
,,,1756,",",0,","
,,,1793,",",0,","
,,,1788,",",0,","
,,,1814,",",0,","
,,,1814,",",0,","
,,,1834,",",0,","
,,,1837,",",0,","
,,,1754,",",0,","
,,,1755,",",0,","
,,,1663,",",0,","
,,,1664,",",0,","
,,,1589,",",0,","
,,,1589,",",0,","
,,,1561,",",0,","
,,,1554,",",0,","
,,,1570,",",0,","
,,,1571,",",0,","
,,,1640,",",0,","
,,,1637,",",0,","
,,,1667,",",0,","
,,,1666,",",0,","
,,,1679,",",0,","
,,,1687,",",0,","
,,,1695,",",0,","
,,,1701,",",0,","
,,,1706,",",0,","
,,,1706,",",0,","
,,,1736,",",0,","
,,,1747,",",0,","
,,,1743,",",0,","
,,,1753,",",0,","
,,,1690,",",0,","
,,,1684,",",0,","
,,,1688,",",0,","
,,,1689,",",0,","
,,,1700,",",0,","
,,,1695,",",0,","
,,,1700,",",0,","
,,,1698,",",0,","
,,,1701,",",0,","
,,,1690,",",0,","
,,,1704,",",0,","
,,,1706,",",0,","
,,,1693,",",0,","
,,,1693,",",0,","
,,,1720,",",0,","
,,,1727,",",0,","
,,,1734,",",0,","
,,,1729,",",0,","
,,,1734,",",0,","
,,,1732,",",0,","
,,,1733,",",0,","
,,,1726,",",0,","
,,,1780,",",0,","
,,,1778,",",0,","
,,,1681,",",0,","
,,,1677,",",0,","
,,,1668,",",0,","
,,,1662,",",0,","
,,,1670,",",0,","
,,,1675,",",0,","
,,,1710,",",0,","
,,,1704,",",0,","
,,,1783,",",0,","
,,,1780,",",0,","
,,,1914,",",0,","
,,,1923,",",0,","
,,,1783,",",0,","
,,,1783,",",0,","
,,,1484,",",0,","
,,,1483,",",0,","
,,,1650,",",0,","
,,,1649,",",0,","
,,,1754,",",0,","
,,,1748,",",0,","
,,,1762,",",0,","
,,,1757,",",0,","
,,,1753,",",0,","
,,,1751,",",0,","
,,,1781,",",0,","
,,,1785,",",0,","
,,,1765,",",0,","
,,,1772,",",0,","
,,,1762,",",0,","
,,,1766,",",0,","
,,,1769,",",0,","
,,,1773,",",0,","
,,,1810,",",0,","
,,,1801,",",0,","
,,,1820,",",0,","
,,,1824,",",0,","
,,,1791,",",0,","
,,,1788,",",0,","
,,,1663,",",0,","
,,,1675,",",0,","
,,,1584,",",0,","
,,,1586,",",0,","
,,,1548,",",0,","
,,,1556,",",0,","
,,,1552,",",0,","
,,,1550,",",0,","
,,,1627,",",0,","
,,,1628,",",0,","
,,,1658,",",0,","
,,,1667,",",0,","
,,,1686,",",0,","
,,,1680,",",0,","
,,,1732,",",0,","
,,,1728,",",0,","
,,,1711,",",0,","
,,,1717,",",0,","
,,,1699,",",0,","
,,,1701,",",0,","
,,,1709,",",0,","
,,,1697,",",0,","
,,,1695,",",0,","
,,,1695,",",0,","
,,,1702,",",0,","
,,,1696,",",0,","
,,,1672,",",0,","
,,,1687,",",0,","
,,,1672,",",0,","
,,,1679,",",0,","
,,,1676,",",0,","
,,,1678,",",0,","
,,,1690,",",0,","
,,,1683,",",0,","
,,,1698,",",0,","
,,,1691,",",0,","
,,,1696,",",0,","
,,,1698,",",0,","
,,,1708,",",0,","
,,,1714,",",0,","
,,,1724,",",0,","
,,,1723,",",0,","
,,,1784,",",0,","
,,,1774,",",0,","
,,,1720,",",0,","
,,,1721,",",0,","
,,,1666,",",0,","
,,,1671,",",0,","
,,,1672,",",0,","
,,,1669,",",0,","
,,,1706,",",0,","
,,,1696,",",0,","
,,,1741,",",0,","
,,,1741,",",0,","
,,,1811,",",0,","
,,,1815,",",0,","
,,,1935,",",0,","
,,,1934,",",0,","
,,,1542,",",0,","
,,,1535,",",0,","
,,,1543,",",0,","
,,,1540,",",0,","
,,,1705,",",0,","
,,,1702,",",0,","
,,,1774,",",0,","
,,,1778,",",0,","
,,,1757,",",0,","
,,,1754,",",0,","
,,,1793,",",0,","
,,,1790,",",0,","
,,,1778,",",0,","
,,,1769,",",0,","
,,,1766,",",0,","
,,,1766,",",0,","
,,,1789,",",0,","
,,,1787,",",0,","
,,,1797,",",0,","
,,,1794,",",0,","
,,,1834,",",0,","
,,,1834,",",0,","
,,,1849,",",0,","
,,,1848,",",0,","
,,,1754,",",0,","
,,,1751,",",0,","
,,,1660,",",0,","
,,,1666,",",0,","
,,,1589,",",0,","
,,,1589,",",0,","
,,,1584,",",0,","
,,,1586,",",0,","
,,,1661,",",0,","
,,,1668,",",0,","
,,,1659,",",0,","
,,,1660,",",0,","
,,,1664,",",0,","
,,,1673,",",0,","
,,,1719,",",0,","
,,,1713,",",0,","
,,,1779,",",0,","
,,,1782,",",0,","
,,,1739,",",0,","
,,,1739,",",0,","
,,,1770,",",0,","
,,,1761,",",0,","
,,,1742,",",0,","
,,,1710,",",0,","
,,,1723,",",0,","
,,,1717,",",0,","
,,,1722,",",0,","
,,,1718,",",0,","
,,,1713,",",0,","
,,,1720,",",0,","
,,,1722,",",0,","
,,,1717,",",0,","
,,,1763,",",0,","
,,,1758,",",0,","
,,,1717,",",0,","
,,,1719,",",0,","
,,,1743,",",0,","
,,,1740,",",0,","
,,,1759,",",0,","
,,,1771,",",0,","
,,,1741,",",0,","
,,,1746,",",0,","
,,,1786,",",0,","
,,,1784,",",0,","
,,,1795,",",0,","
,,,1789,",",0,","
,,,1792,",",0,","
,,,1794,",",0,","
,,,1688,",",0,","
,,,1685,",",0,","
,,,1686,",",0,","
,,,1685,",",0,","
,,,1675,",",0,","
,,,1681,",",0,","
,,,1710,",",0,","
,,,1716,",",0,","
,,,1768,",",0,","
,,,1766,",",0,","
,,,1946,",",0,","
,,,1944,",",0,","
,,,1682,",",0,","
,,,1682,",",0,","
,,,1454,",",0,","
,,,1454,",",0,","
,,,1627,",",0,","
,,,1627,",",0,","
,,,1727,",",0,","
,,,1726,",",0,","
,,,1727,",",0,","
,,,1729,",",0,","
,,,1724,",",0,","
,,,1722,",",0,","
