Format,2.0A,
Memory Length,5000,
Trigger Level,0.00V,
Source,CH1,
Label, ,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,-5.000E-01,
Horizontal Units,S,
Horizontal Scale,1.000E+00,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,2.000E-03,
Firmware,V1.18,
Time,29-Jun-15 15:03:31,
Mode,Detail,
Waveform Data,
3.180000e+00,8.40e-01,
3.182000e+00,9.00e-01,
3.184000e+00,8.60e-01,
3.186000e+00,9.20e-01,
3.188000e+00,9.40e-01,
3.190000e+00,9.00e-01,
3.192000e+00,9.40e-01,
3.194000e+00,8.80e-01,
3.196000e+00,9.20e-01,
3.198000e+00,8.80e-01,
3.200000e+00,8.80e-01,
3.202000e+00,9.40e-01,
3.204000e+00,9.40e-01,
3.206000e+00,9.00e-01,
3.208000e+00,9.60e-01,
3.210000e+00,9.20e-01,
3.212000e+00,9.60e-01,
3.214000e+00,9.20e-01,
3.216000e+00,9.40e-01,
3.218000e+00,9.00e-01,
3.220000e+00,9.00e-01,
3.222000e+00,9.60e-01,
3.224000e+00,9.40e-01,
3.226000e+00,1.02e+00,
3.228000e+00,1.00e+00,
3.230000e+00,1.08e+00,
3.232000e+00,1.06e+00,
3.234000e+00,1.16e+00,
3.236000e+00,1.14e+00,
3.238000e+00,1.30e+00,
3.240000e+00,1.28e+00,
3.242000e+00,1.60e+00,
3.244000e+00,1.56e+00,
3.246000e+00,1.86e+00,
3.248000e+00,1.82e+00,
3.250000e+00,1.88e+00,
3.252000e+00,1.86e+00,
3.254000e+00,1.66e+00,
3.256000e+00,1.68e+00,
3.258000e+00,1.32e+00,
3.260000e+00,1.34e+00,
3.262000e+00,1.12e+00,
3.264000e+00,1.16e+00,
3.266000e+00,1.02e+00,
3.268000e+00,1.04e+00,
3.270000e+00,9.20e-01,
3.272000e+00,9.40e-01,
3.274000e+00,8.20e-01,
3.276000e+00,8.40e-01,
3.278000e+00,7.40e-01,
3.280000e+00,7.80e-01,
3.282000e+00,7.20e-01,
3.284000e+00,7.80e-01,
3.286000e+00,7.40e-01,
3.288000e+00,7.80e-01,
3.290000e+00,7.40e-01,
3.292000e+00,7.80e-01,
3.294000e+00,7.40e-01,
3.296000e+00,7.80e-01,
3.298000e+00,7.40e-01,
3.300000e+00,7.40e-01,
3.302000e+00,8.00e-01,
3.304000e+00,7.60e-01,
3.306000e+00,8.40e-01,
3.308000e+00,8.40e-01,
3.310000e+00,8.00e-01,
3.312000e+00,8.60e-01,
3.314000e+00,8.20e-01,
3.316000e+00,8.60e-01,
3.318000e+00,8.20e-01,
3.320000e+00,8.20e-01,
3.322000e+00,8.80e-01,
3.324000e+00,8.40e-01,
3.326000e+00,9.20e-01,
3.328000e+00,9.40e-01,
3.330000e+00,9.00e-01,
3.332000e+00,9.40e-01,
3.334000e+00,9.00e-01,
3.336000e+00,9.20e-01,
3.338000e+00,8.80e-01,
3.340000e+00,9.40e-01,
3.342000e+00,9.00e-01,
3.344000e+00,9.00e-01,
3.346000e+00,9.60e-01,
3.348000e+00,9.20e-01,
3.350000e+00,9.80e-01,
3.352000e+00,9.80e-01,
3.354000e+00,9.20e-01,
3.356000e+00,9.60e-01,
3.358000e+00,9.20e-01,
3.360000e+00,9.60e-01,
3.362000e+00,9.20e-01,
3.364000e+00,9.40e-01,
3.366000e+00,1.00e+00,
3.368000e+00,1.02e+00,
3.370000e+00,9.60e-01,
3.372000e+00,1.02e+00,
3.374000e+00,9.80e-01,
3.376000e+00,1.00e+00,
3.378000e+00,9.60e-01,
3.380000e+00,9.60e-01,
3.382000e+00,1.02e+00,
3.384000e+00,1.04e+00,
3.386000e+00,1.00e+00,
3.388000e+00,1.06e+00,
3.390000e+00,1.02e+00,
3.392000e+00,1.06e+00,
3.394000e+00,1.02e+00,
3.396000e+00,1.00e+00,
3.398000e+00,1.06e+00,
3.400000e+00,1.06e+00,
3.402000e+00,1.02e+00,
3.404000e+00,1.02e+00,
3.406000e+00,1.08e+00,
3.408000e+00,1.10e+00,
3.410000e+00,1.06e+00,
3.412000e+00,1.10e+00,
3.414000e+00,1.04e+00,
3.416000e+00,1.06e+00,
3.418000e+00,1.00e+00,
3.420000e+00,1.00e+00,
3.422000e+00,1.06e+00,
3.424000e+00,1.02e+00,
3.426000e+00,1.08e+00,
3.428000e+00,1.10e+00,
3.430000e+00,1.06e+00,
3.432000e+00,1.10e+00,
3.434000e+00,1.04e+00,
3.436000e+00,1.08e+00,
3.438000e+00,1.04e+00,
3.440000e+00,1.04e+00,
3.442000e+00,1.10e+00,
3.444000e+00,1.06e+00,
3.446000e+00,1.12e+00,
3.448000e+00,1.14e+00,
3.450000e+00,1.10e+00,
3.452000e+00,1.14e+00,
3.454000e+00,1.10e+00,
3.456000e+00,1.14e+00,
3.458000e+00,1.08e+00,
3.460000e+00,1.12e+00,
3.462000e+00,1.08e+00,
3.464000e+00,1.08e+00,
3.466000e+00,1.14e+00,
3.468000e+00,1.14e+00,
3.470000e+00,1.10e+00,
3.472000e+00,1.14e+00,
3.474000e+00,1.08e+00,
3.476000e+00,1.10e+00,
3.478000e+00,1.02e+00,
3.480000e+00,1.06e+00,
3.482000e+00,1.00e+00,
3.484000e+00,1.04e+00,
3.486000e+00,1.00e+00,
3.488000e+00,1.04e+00,
3.490000e+00,1.00e+00,
3.492000e+00,1.04e+00,
3.494000e+00,9.80e-01,
3.496000e+00,1.00e+00,
3.498000e+00,9.20e-01,
3.500000e+00,9.60e-01,
3.502000e+00,9.00e-01,
3.504000e+00,9.40e-01,
3.506000e+00,9.00e-01,
3.508000e+00,9.40e-01,
3.510000e+00,9.00e-01,
3.512000e+00,9.40e-01,
3.514000e+00,8.60e-01,
3.516000e+00,8.80e-01,
3.518000e+00,8.20e-01,
3.520000e+00,8.60e-01,
3.522000e+00,8.20e-01,
3.524000e+00,8.60e-01,
3.526000e+00,8.20e-01,
3.528000e+00,8.20e-01,
3.530000e+00,8.80e-01,
3.532000e+00,8.80e-01,
3.534000e+00,8.20e-01,
3.536000e+00,8.60e-01,
3.538000e+00,8.20e-01,
3.540000e+00,8.60e-01,
3.542000e+00,8.20e-01,
3.544000e+00,8.20e-01,
3.546000e+00,8.80e-01,
3.548000e+00,9.00e-01,
3.550000e+00,8.40e-01,
3.552000e+00,8.80e-01,
3.554000e+00,8.40e-01,
3.556000e+00,8.60e-01,
3.558000e+00,8.20e-01,
3.560000e+00,8.20e-01,
3.562000e+00,8.80e-01,
3.564000e+00,8.40e-01,
3.566000e+00,9.20e-01,
3.568000e+00,9.40e-01,
3.570000e+00,9.00e-01,
3.572000e+00,9.40e-01,
3.574000e+00,9.00e-01,
3.576000e+00,9.20e-01,
3.578000e+00,8.80e-01,
3.580000e+00,9.20e-01,
3.582000e+00,8.80e-01,
3.584000e+00,8.80e-01,
3.586000e+00,9.40e-01,
3.588000e+00,9.40e-01,
3.590000e+00,9.00e-01,
3.592000e+00,9.60e-01,
3.594000e+00,9.00e-01,
3.596000e+00,9.40e-01,
3.598000e+00,9.00e-01,
3.600000e+00,9.40e-01,
3.602000e+00,9.00e-01,
3.604000e+00,9.00e-01,
3.606000e+00,9.60e-01,
3.608000e+00,9.80e-01,
3.610000e+00,9.40e-01,
3.612000e+00,9.80e-01,
3.614000e+00,9.20e-01,
3.616000e+00,9.60e-01,
3.618000e+00,9.00e-01,
3.620000e+00,9.00e-01,
3.622000e+00,9.60e-01,
3.624000e+00,9.60e-01,
3.626000e+00,9.20e-01,
3.628000e+00,9.80e-01,
3.630000e+00,9.20e-01,
3.632000e+00,9.60e-01,
3.634000e+00,9.00e-01,
3.636000e+00,9.40e-01,
3.638000e+00,9.00e-01,
3.640000e+00,9.40e-01,
3.642000e+00,9.00e-01,
3.644000e+00,9.40e-01,
3.646000e+00,9.00e-01,
3.648000e+00,9.60e-01,
3.650000e+00,9.20e-01,
3.652000e+00,9.60e-01,
3.654000e+00,9.20e-01,
3.656000e+00,9.40e-01,
3.658000e+00,9.00e-01,
3.660000e+00,9.40e-01,
3.662000e+00,9.00e-01,
3.664000e+00,9.00e-01,
3.666000e+00,9.60e-01,
3.668000e+00,9.80e-01,
3.670000e+00,9.40e-01,
3.672000e+00,9.60e-01,
3.674000e+00,9.20e-01,
3.676000e+00,9.60e-01,
3.678000e+00,9.00e-01,
3.680000e+00,9.00e-01,
3.682000e+00,9.60e-01,
3.684000e+00,9.20e-01,
3.686000e+00,9.80e-01,
3.688000e+00,1.00e+00,
3.690000e+00,9.60e-01,
3.692000e+00,9.80e-01,
3.694000e+00,9.40e-01,
3.696000e+00,9.60e-01,
3.698000e+00,9.20e-01,
3.700000e+00,9.60e-01,
3.702000e+00,9.20e-01,
3.704000e+00,9.20e-01,
3.706000e+00,9.80e-01,
3.708000e+00,1.00e+00,
3.710000e+00,9.40e-01,
3.712000e+00,9.80e-01,
3.714000e+00,9.20e-01,
3.716000e+00,9.60e-01,
3.718000e+00,9.00e-01,
3.720000e+00,9.00e-01,
3.722000e+00,9.60e-01,
3.724000e+00,9.20e-01,
3.726000e+00,9.80e-01,
3.728000e+00,9.80e-01,
3.730000e+00,9.40e-01,
3.732000e+00,9.80e-01,
3.734000e+00,9.40e-01,
3.736000e+00,9.60e-01,
3.738000e+00,9.00e-01,
3.740000e+00,9.60e-01,
3.742000e+00,9.20e-01,
3.744000e+00,9.20e-01,
3.746000e+00,9.80e-01,
3.748000e+00,1.00e+00,
3.750000e+00,9.60e-01,
3.752000e+00,1.00e+00,
3.754000e+00,9.60e-01,
3.756000e+00,9.80e-01,
3.758000e+00,9.20e-01,
3.760000e+00,9.20e-01,
3.762000e+00,9.80e-01,
3.764000e+00,9.80e-01,
3.766000e+00,9.40e-01,
3.768000e+00,1.00e+00,
3.770000e+00,9.60e-01,
3.772000e+00,9.80e-01,
3.774000e+00,9.40e-01,
3.776000e+00,9.80e-01,
3.778000e+00,9.20e-01,
3.780000e+00,9.60e-01,
3.782000e+00,9.20e-01,
3.784000e+00,9.40e-01,
3.786000e+00,1.00e+00,
3.788000e+00,1.00e+00,
3.790000e+00,9.60e-01,
3.792000e+00,9.80e-01,
3.794000e+00,9.40e-01,
3.796000e+00,9.60e-01,
3.798000e+00,9.00e-01,
3.800000e+00,9.60e-01,
3.802000e+00,9.00e-01,
3.804000e+00,9.20e-01,
3.806000e+00,9.80e-01,
3.808000e+00,1.00e+00,
3.810000e+00,9.60e-01,
3.812000e+00,1.00e+00,
3.814000e+00,9.40e-01,
3.816000e+00,9.80e-01,
3.818000e+00,9.20e-01,
3.820000e+00,9.80e-01,
3.822000e+00,9.20e-01,
3.824000e+00,9.20e-01,
3.826000e+00,1.00e+00,
3.828000e+00,1.00e+00,
3.830000e+00,9.60e-01,
3.832000e+00,1.00e+00,
3.834000e+00,9.40e-01,
3.836000e+00,9.80e-01,
3.838000e+00,9.40e-01,
3.840000e+00,9.80e-01,
3.842000e+00,9.40e-01,
3.844000e+00,9.60e-01,
3.846000e+00,1.02e+00,
3.848000e+00,1.04e+00,
3.850000e+00,1.00e+00,
3.852000e+00,1.04e+00,
3.854000e+00,1.00e+00,
3.856000e+00,1.02e+00,
3.858000e+00,9.80e-01,
3.860000e+00,1.02e+00,
3.862000e+00,9.80e-01,
3.864000e+00,9.80e-01,
3.866000e+00,1.04e+00,
3.868000e+00,1.04e+00,
3.870000e+00,1.00e+00,
3.872000e+00,1.02e+00,
3.874000e+00,9.80e-01,
3.876000e+00,1.00e+00,
3.878000e+00,9.20e-01,
3.880000e+00,9.60e-01,
3.882000e+00,9.20e-01,
3.884000e+00,9.20e-01,
3.886000e+00,9.80e-01,
3.888000e+00,9.80e-01,
3.890000e+00,9.40e-01,
3.892000e+00,9.60e-01,
3.894000e+00,9.20e-01,
3.896000e+00,9.40e-01,
3.898000e+00,9.00e-01,
3.900000e+00,9.40e-01,
3.902000e+00,9.00e-01,
3.904000e+00,9.40e-01,
3.906000e+00,9.00e-01,
3.908000e+00,9.60e-01,
3.910000e+00,9.20e-01,
3.912000e+00,9.60e-01,
3.914000e+00,9.00e-01,
3.916000e+00,9.40e-01,
3.918000e+00,9.00e-01,
3.920000e+00,9.40e-01,
3.922000e+00,9.00e-01,
3.924000e+00,9.40e-01,
3.926000e+00,9.00e-01,
3.928000e+00,9.40e-01,
3.930000e+00,9.00e-01,
3.932000e+00,9.40e-01,
3.934000e+00,9.00e-01,
3.936000e+00,9.40e-01,
3.938000e+00,9.00e-01,
3.940000e+00,8.80e-01,
3.942000e+00,9.40e-01,
3.944000e+00,9.00e-01,
3.946000e+00,9.60e-01,
3.948000e+00,9.20e-01,
3.950000e+00,9.80e-01,
3.952000e+00,9.80e-01,
3.954000e+00,9.40e-01,
3.956000e+00,9.40e-01,
3.958000e+00,1.00e+00,
3.960000e+00,9.80e-01,
3.962000e+00,1.06e+00,
3.964000e+00,1.04e+00,
3.966000e+00,1.22e+00,
3.968000e+00,1.20e+00,
3.970000e+00,1.48e+00,
3.972000e+00,1.48e+00,
3.974000e+00,1.68e+00,
3.976000e+00,1.66e+00,
3.978000e+00,1.78e+00,
3.980000e+00,1.80e+00,
3.982000e+00,1.74e+00,
3.984000e+00,1.78e+00,
3.986000e+00,1.66e+00,
3.988000e+00,1.68e+00,
3.990000e+00,1.38e+00,
3.992000e+00,1.40e+00,
3.994000e+00,1.10e+00,
3.996000e+00,1.12e+00,
3.998000e+00,9.60e-01,
4.000000e+00,9.80e-01,
4.002000e+00,8.60e-01,
4.004000e+00,8.80e-01,
4.006000e+00,8.00e-01,
4.008000e+00,8.40e-01,
4.010000e+00,7.80e-01,
4.012000e+00,8.00e-01,
4.014000e+00,7.40e-01,
4.016000e+00,7.60e-01,
4.018000e+00,7.20e-01,
4.020000e+00,7.60e-01,
4.022000e+00,7.20e-01,
4.024000e+00,7.20e-01,
4.026000e+00,8.00e-01,
4.028000e+00,7.60e-01,
4.030000e+00,8.20e-01,
4.032000e+00,8.20e-01,
4.034000e+00,7.80e-01,
4.036000e+00,8.20e-01,
4.038000e+00,7.80e-01,
4.040000e+00,7.60e-01,
4.042000e+00,8.20e-01,
4.044000e+00,8.40e-01,
4.046000e+00,8.00e-01,
4.048000e+00,8.60e-01,
4.050000e+00,8.20e-01,
4.052000e+00,8.80e-01,
4.054000e+00,8.40e-01,
4.056000e+00,8.80e-01,
4.058000e+00,8.40e-01,
4.060000e+00,8.40e-01,
4.062000e+00,9.00e-01,
4.064000e+00,8.80e-01,
4.066000e+00,9.40e-01,
4.068000e+00,9.00e-01,
4.070000e+00,9.60e-01,
4.072000e+00,9.60e-01,
4.074000e+00,9.20e-01,
4.076000e+00,9.60e-01,
4.078000e+00,9.20e-01,
4.080000e+00,9.60e-01,
4.082000e+00,9.00e-01,
4.084000e+00,9.20e-01,
4.086000e+00,9.80e-01,
4.088000e+00,9.60e-01,
4.090000e+00,1.02e+00,
4.092000e+00,1.02e+00,
4.094000e+00,9.60e-01,
4.096000e+00,1.00e+00,
4.098000e+00,9.40e-01,
4.100000e+00,1.00e+00,
4.102000e+00,9.40e-01,
4.104000e+00,1.00e+00,
4.106000e+00,9.60e-01,
4.108000e+00,1.02e+00,
4.110000e+00,9.80e-01,
4.112000e+00,1.02e+00,
4.114000e+00,9.80e-01,
4.116000e+00,1.02e+00,
4.118000e+00,9.60e-01,
4.120000e+00,1.00e+00,
4.122000e+00,9.60e-01,
4.124000e+00,9.60e-01,
4.126000e+00,1.02e+00,
4.128000e+00,1.04e+00,
4.130000e+00,1.00e+00,
4.132000e+00,1.04e+00,
4.134000e+00,1.00e+00,
4.136000e+00,1.04e+00,
4.138000e+00,1.00e+00,
4.140000e+00,1.04e+00,
4.142000e+00,1.00e+00,
4.144000e+00,1.00e+00,
4.146000e+00,1.06e+00,
4.148000e+00,1.08e+00,
4.150000e+00,1.04e+00,
4.152000e+00,1.08e+00,
4.154000e+00,1.04e+00,
4.156000e+00,1.08e+00,
4.158000e+00,1.02e+00,
4.160000e+00,1.02e+00,
4.162000e+00,1.08e+00,
4.164000e+00,1.06e+00,
4.166000e+00,1.12e+00,
4.168000e+00,1.14e+00,
4.170000e+00,1.08e+00,
4.172000e+00,1.14e+00,
4.174000e+00,1.08e+00,
4.176000e+00,1.12e+00,
4.178000e+00,1.08e+00,
4.180000e+00,1.12e+00,
4.182000e+00,1.08e+00,
4.184000e+00,1.14e+00,
4.186000e+00,1.10e+00,
4.188000e+00,1.16e+00,
4.190000e+00,1.12e+00,
4.192000e+00,1.16e+00,
4.194000e+00,1.10e+00,
4.196000e+00,1.14e+00,
4.198000e+00,1.08e+00,
4.200000e+00,1.12e+00,
4.202000e+00,1.08e+00,
4.204000e+00,1.06e+00,
4.206000e+00,1.12e+00,
4.208000e+00,1.12e+00,
4.210000e+00,1.08e+00,
4.212000e+00,1.10e+00,
4.214000e+00,1.04e+00,
4.216000e+00,1.06e+00,
4.218000e+00,1.00e+00,
4.220000e+00,1.04e+00,
4.222000e+00,9.80e-01,
4.224000e+00,1.02e+00,
4.226000e+00,9.80e-01,
4.228000e+00,1.02e+00,
4.230000e+00,9.60e-01,
4.232000e+00,9.80e-01,
4.234000e+00,9.00e-01,
4.236000e+00,9.40e-01,
4.238000e+00,8.60e-01,
4.240000e+00,9.00e-01,
4.242000e+00,8.40e-01,
4.244000e+00,8.80e-01,
4.246000e+00,8.40e-01,
4.248000e+00,8.80e-01,
4.250000e+00,8.40e-01,
4.252000e+00,8.80e-01,
4.254000e+00,8.20e-01,
4.256000e+00,8.40e-01,
4.258000e+00,8.00e-01,
4.260000e+00,8.40e-01,
4.262000e+00,8.00e-01,
4.264000e+00,8.00e-01,
4.266000e+00,8.60e-01,
4.268000e+00,8.80e-01,
4.270000e+00,8.20e-01,
4.272000e+00,8.80e-01,
4.274000e+00,8.20e-01,
4.276000e+00,8.60e-01,
4.278000e+00,8.20e-01,
4.280000e+00,8.60e-01,
4.282000e+00,8.20e-01,
4.284000e+00,8.20e-01,
4.286000e+00,8.80e-01,
4.288000e+00,9.00e-01,
4.290000e+00,8.60e-01,
4.292000e+00,9.00e-01,
4.294000e+00,8.60e-01,
4.296000e+00,9.00e-01,
4.298000e+00,8.60e-01,
4.300000e+00,8.60e-01,
4.302000e+00,9.20e-01,
4.304000e+00,8.80e-01,
4.306000e+00,9.40e-01,
4.308000e+00,9.00e-01,
4.310000e+00,9.60e-01,
4.312000e+00,9.60e-01,
4.314000e+00,9.00e-01,
4.316000e+00,9.40e-01,
4.318000e+00,9.00e-01,
4.320000e+00,9.40e-01,
4.322000e+00,9.00e-01,
4.324000e+00,9.00e-01,
4.326000e+00,9.60e-01,
4.328000e+00,9.20e-01,
4.330000e+00,9.80e-01,
4.332000e+00,9.80e-01,
4.334000e+00,9.20e-01,
4.336000e+00,9.60e-01,
4.338000e+00,9.00e-01,
4.340000e+00,9.40e-01,
4.342000e+00,9.00e-01,
4.344000e+00,9.00e-01,
4.346000e+00,9.80e-01,
4.348000e+00,9.80e-01,
4.350000e+00,9.40e-01,
4.352000e+00,9.80e-01,
4.354000e+00,9.20e-01,
4.356000e+00,9.60e-01,
4.358000e+00,9.00e-01,
4.360000e+00,9.00e-01,
4.362000e+00,9.60e-01,
4.364000e+00,9.20e-01,
4.366000e+00,9.80e-01,
4.368000e+00,1.00e+00,
4.370000e+00,9.40e-01,
4.372000e+00,9.80e-01,
4.374000e+00,9.40e-01,
4.376000e+00,9.60e-01,
4.378000e+00,9.20e-01,
4.380000e+00,9.60e-01,
4.382000e+00,9.20e-01,
4.384000e+00,9.20e-01,
4.386000e+00,9.80e-01,
4.388000e+00,1.00e+00,
4.390000e+00,9.60e-01,
4.392000e+00,1.00e+00,
4.394000e+00,9.60e-01,
4.396000e+00,1.00e+00,
4.398000e+00,9.40e-01,
4.400000e+00,9.20e-01,
4.402000e+00,9.80e-01,
4.404000e+00,9.40e-01,
4.406000e+00,1.00e+00,
4.408000e+00,9.60e-01,
4.410000e+00,1.02e+00,
4.412000e+00,1.00e+00,
4.414000e+00,9.60e-01,
4.416000e+00,9.80e-01,
4.418000e+00,9.40e-01,
4.420000e+00,9.80e-01,
4.422000e+00,9.20e-01,
4.424000e+00,9.80e-01,
4.426000e+00,9.40e-01,
4.428000e+00,1.00e+00,
4.430000e+00,9.60e-01,
4.432000e+00,1.00e+00,
4.434000e+00,9.40e-01,
4.436000e+00,9.80e-01,
4.438000e+00,9.20e-01,
4.440000e+00,9.00e-01,
4.442000e+00,9.60e-01,
4.444000e+00,9.20e-01,
4.446000e+00,9.80e-01,
4.448000e+00,9.40e-01,
4.450000e+00,1.00e+00,
4.452000e+00,1.00e+00,
4.454000e+00,9.40e-01,
4.456000e+00,9.80e-01,
4.458000e+00,9.20e-01,
4.460000e+00,9.60e-01,
4.462000e+00,9.00e-01,
4.464000e+00,9.60e-01,
4.466000e+00,9.20e-01,
4.468000e+00,9.80e-01,
4.470000e+00,9.40e-01,
4.472000e+00,9.80e-01,
4.474000e+00,9.20e-01,
4.476000e+00,9.60e-01,
4.478000e+00,9.20e-01,
4.480000e+00,9.60e-01,
4.482000e+00,9.00e-01,
4.484000e+00,9.20e-01,
4.486000e+00,9.80e-01,
4.488000e+00,1.00e+00,
4.490000e+00,9.60e-01,
4.492000e+00,1.00e+00,
4.494000e+00,9.60e-01,
4.496000e+00,9.80e-01,
4.498000e+00,9.40e-01,
4.500000e+00,9.80e-01,
4.502000e+00,9.20e-01,
4.504000e+00,9.40e-01,
4.506000e+00,1.00e+00,
4.508000e+00,1.00e+00,
4.510000e+00,9.60e-01,
4.512000e+00,1.00e+00,
4.514000e+00,9.40e-01,
4.516000e+00,9.60e-01,
4.518000e+00,9.20e-01,
4.520000e+00,9.60e-01,
4.522000e+00,9.00e-01,
4.524000e+00,9.20e-01,
4.526000e+00,9.80e-01,
4.528000e+00,1.00e+00,
4.530000e+00,9.60e-01,
4.532000e+00,1.00e+00,
4.534000e+00,9.60e-01,
4.536000e+00,1.00e+00,
4.538000e+00,9.40e-01,
4.540000e+00,9.80e-01,
4.542000e+00,9.40e-01,
4.544000e+00,9.40e-01,
4.546000e+00,1.00e+00,
4.548000e+00,9.60e-01,
4.550000e+00,1.02e+00,
4.552000e+00,1.02e+00,
4.554000e+00,9.60e-01,
4.556000e+00,1.00e+00,
4.558000e+00,9.60e-01,
4.560000e+00,1.00e+00,
4.562000e+00,9.40e-01,
4.564000e+00,9.60e-01,
4.566000e+00,1.02e+00,
4.568000e+00,1.02e+00,
4.570000e+00,9.80e-01,
4.572000e+00,1.02e+00,
4.574000e+00,9.60e-01,
4.576000e+00,1.00e+00,
4.578000e+00,9.60e-01,
4.580000e+00,1.00e+00,
4.582000e+00,9.60e-01,
4.584000e+00,9.80e-01,
4.586000e+00,1.04e+00,
4.588000e+00,1.04e+00,
4.590000e+00,1.00e+00,
4.592000e+00,1.04e+00,
4.594000e+00,1.00e+00,
4.596000e+00,1.04e+00,
4.598000e+00,9.80e-01,
4.600000e+00,1.02e+00,
4.602000e+00,9.80e-01,
4.604000e+00,1.02e+00,
4.606000e+00,9.80e-01,
4.608000e+00,1.04e+00,
4.610000e+00,1.00e+00,
4.612000e+00,1.04e+00,
4.614000e+00,9.80e-01,
4.616000e+00,1.00e+00,
4.618000e+00,9.20e-01,
4.620000e+00,9.60e-01,
4.622000e+00,9.00e-01,
4.624000e+00,9.00e-01,
4.626000e+00,9.60e-01,
4.628000e+00,9.60e-01,
4.630000e+00,9.00e-01,
4.632000e+00,9.60e-01,
4.634000e+00,9.00e-01,
4.636000e+00,9.40e-01,
4.638000e+00,9.00e-01,
4.640000e+00,9.20e-01,
4.642000e+00,8.80e-01,
4.644000e+00,8.80e-01,
4.646000e+00,9.40e-01,
4.648000e+00,9.40e-01,
4.650000e+00,9.00e-01,
4.652000e+00,9.40e-01,
4.654000e+00,9.00e-01,
4.656000e+00,9.40e-01,
4.658000e+00,9.00e-01,
4.660000e+00,9.20e-01,
4.662000e+00,8.80e-01,
4.664000e+00,9.40e-01,
4.666000e+00,9.00e-01,
4.668000e+00,9.40e-01,
4.670000e+00,9.00e-01,
4.672000e+00,9.40e-01,
4.674000e+00,9.00e-01,
4.676000e+00,9.20e-01,
4.678000e+00,8.80e-01,
4.680000e+00,8.80e-01,
4.682000e+00,9.40e-01,
4.684000e+00,9.00e-01,
4.686000e+00,9.60e-01,
4.688000e+00,9.40e-01,
4.690000e+00,1.00e+00,
4.692000e+00,1.02e+00,
4.694000e+00,9.80e-01,
4.696000e+00,9.80e-01,
4.698000e+00,1.04e+00,
4.700000e+00,1.00e+00,
4.702000e+00,1.12e+00,
4.704000e+00,1.10e+00,
4.706000e+00,1.30e+00,
4.708000e+00,1.28e+00,
4.710000e+00,1.62e+00,
4.712000e+00,1.60e+00,
4.714000e+00,1.84e+00,
4.716000e+00,1.82e+00,
4.718000e+00,1.94e+00,
4.720000e+00,1.96e+00,
4.722000e+00,1.90e+00,
4.724000e+00,1.96e+00,
4.726000e+00,1.82e+00,
4.728000e+00,1.84e+00,
4.730000e+00,1.54e+00,
4.732000e+00,1.54e+00,
4.734000e+00,1.18e+00,
4.736000e+00,1.18e+00,
4.738000e+00,1.00e+00,
4.740000e+00,1.04e+00,
4.742000e+00,9.00e-01,
4.744000e+00,9.40e-01,
4.746000e+00,8.40e-01,
4.748000e+00,8.80e-01,
4.750000e+00,8.00e-01,
4.752000e+00,8.40e-01,
4.754000e+00,7.60e-01,
4.756000e+00,7.80e-01,
4.758000e+00,7.20e-01,
4.760000e+00,7.60e-01,
4.762000e+00,7.20e-01,
4.764000e+00,7.20e-01,
4.766000e+00,7.80e-01,
4.768000e+00,7.60e-01,
4.770000e+00,8.20e-01,
4.772000e+00,8.20e-01,
4.774000e+00,7.80e-01,
4.776000e+00,8.20e-01,
4.778000e+00,7.80e-01,
4.780000e+00,8.40e-01,
4.782000e+00,8.00e-01,
4.784000e+00,8.00e-01,
4.786000e+00,8.80e-01,
4.788000e+00,8.40e-01,
4.790000e+00,9.20e-01,
4.792000e+00,9.20e-01,
4.794000e+00,8.80e-01,
4.796000e+00,9.20e-01,
4.798000e+00,8.80e-01,
4.800000e+00,8.80e-01,
4.802000e+00,9.40e-01,
4.804000e+00,9.00e-01,
4.806000e+00,9.60e-01,
4.808000e+00,9.20e-01,
4.810000e+00,9.80e-01,
4.812000e+00,9.80e-01,
4.814000e+00,9.40e-01,
4.816000e+00,9.80e-01,
4.818000e+00,9.40e-01,
4.820000e+00,9.40e-01,
4.822000e+00,1.00e+00,
4.824000e+00,9.60e-01,
4.826000e+00,1.02e+00,
4.828000e+00,1.04e+00,
4.830000e+00,1.00e+00,
4.832000e+00,1.04e+00,
4.834000e+00,1.00e+00,
4.836000e+00,1.04e+00,
4.838000e+00,9.80e-01,
4.840000e+00,1.02e+00,
4.842000e+00,9.80e-01,
4.844000e+00,9.80e-01,
4.846000e+00,1.04e+00,
4.848000e+00,1.04e+00,
4.850000e+00,1.00e+00,
4.852000e+00,1.04e+00,
4.854000e+00,1.00e+00,
4.856000e+00,1.04e+00,
4.858000e+00,1.00e+00,
4.860000e+00,1.04e+00,
4.862000e+00,1.00e+00,
4.864000e+00,1.00e+00,
4.866000e+00,1.06e+00,
4.868000e+00,1.02e+00,
4.870000e+00,1.08e+00,
4.872000e+00,1.08e+00,
4.874000e+00,1.02e+00,
4.876000e+00,1.06e+00,
4.878000e+00,1.00e+00,
4.880000e+00,1.04e+00,
4.882000e+00,1.00e+00,
4.884000e+00,1.02e+00,
4.886000e+00,1.08e+00,
4.888000e+00,1.10e+00,
4.890000e+00,1.06e+00,
4.892000e+00,1.10e+00,
4.894000e+00,1.06e+00,
4.896000e+00,1.08e+00,
4.898000e+00,1.04e+00,
